,name,direction,species,run,ID,speed,dutyfactor,stepphase,foot,body_angle,stride_length_F,stride_length_H,stride_frequency,width_F,width_H,midwrist_F,midwrist_H,limbROM_F,limbROM_H,spineROM_F,spineROM_H,CROM_F,CROM_H,diag,Sum_toe_F,Mean_toe_F,Sum_toe_H,Mean_toe_H,Mean_toe_align_F_to,Mean_toe_align_F_to1,Mean_toe_align_F_tm,Mean_toe_align_F_ti1,Mean_toe_align_F_ti,Mean_toe_align_H_to,Mean_toe_align_H_to1,Mean_toe_align_H_tm,Mean_toe_align_H_ti1,Mean_toe_align_H_ti,individual,SVL,conversion_factor,rel_stride_length_F,rel_width_F,rel_width_H,rel_speed
1758,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2796.625,0.52,1,FL,3.341085677,NA,31.02356669,10.34,164.8958333,136.375,12.85961713,NA,NA,NA,NA,NA,NA,NA,NA,79.41400264,52.94266842,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,0.453010531,0.374656593,7.683035714
1759,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2826.225,0.52,2,FL,2.284153351,165.9873929,142.3392788,10.34,164.8958333,136.375,11.42622912,89.21957948,NA,67.36976409,22.13805527,16.47199,NA,31.87828947,100.6458086,11.43678386,53.37165801,7.319892084,51.23924459,-104.1974016,-47.85490279,2.971962146,57.58620409,105.9925814,167.9673559,92.90569489,38.56733431,-10.90281681,NA,hfren11,364,0.6,0.456009321,0.453010531,0.374656593,7.764354396
1760,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2788.373214,0.52,3,FL,0.96667593,165.0220419,141.5387706,10.34,164.8958333,136.375,5.087483647,86.36700285,81.69093482,71.12898432,25.43080594,27.21869425,-26.5436135,21.56047346,91.4544865,11.55662828,53.93093198,3.976541879,55.67158631,-104.1523002,-50.67246709,3.722905132,57.87985345,110.76732,167.464048,82.68012354,28.14729578,NA,NA,hfren11,364,0.6,0.453357258,0.453010531,0.374656593,7.660365973
1761,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2649.908333,0.52,4,FL,1.5663993,152.9107422,126.9688841,10.34,164.8958333,136.375,2.909404631,NA,82.39178748,74.29531961,25.03586911,26.99137253,-25.18416557,21.97558183,NA,9.998771493,46.66093363,0,NA,-77.99210409,-34.14612565,1.463541173,51.17263609,105.6767175,NA,NA,NA,NA,NA,hfren11,364,0.6,0.420084457,0.453010531,0.374656593,7.279967949
1762,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2449.383824,0.52,5,FL,2.0024418,154.3889494,123.5551723,10.34,164.8958333,136.375,1.5398824,86.76616944,100.9695473,72.39147194,22.06392581,19.24295068,-22.09524088,26.05301412,88.30605184,25.69169424,48.5287558,8.332936363,70.82995909,-88.9497098,-33.25168506,9.60164818,60.16271708,108.9802287,173.6681269,93.59314019,24.20306703,NA,NA,hfren11,364,0.6,0.424145465,0.453010531,0.374656593,6.729076438
1763,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2251.774583,0.52,6,FL,2.100536977,99.13564563,129.4490984,10.34,164.8958333,136.375,8.195920345,73.13164421,87.55525039,64.38085441,22.06683751,24.8549714,-21.24991054,25.41360547,81.32756455,48.76980708,54.18867453,0,NA,-98.89134973,-54.0105888,-5.9515485,62.41386264,111.2472624,163.6409983,90.33089886,22.99021438,NA,NA,hfren11,364,0.6,0.272350675,0.453010531,0.374656593,6.18619391
1764,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,437.7212418,0.52,7,FL,1.94275715,16.15381192,NA,10.34,164.8958333,136.375,15.33297568,NA,69.1313245,NA,9.883342891,NA,-25.68796799,NA,NA,134.7199608,53.26137984,0,NA,-96.53191588,-49.82568573,7.161533277,62.93659491,109.9619839,NA,NA,NA,NA,NA,hfren11,364,0.6,0.044378604,0.453010531,0.374656593,1.202530884
1765,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,3242.716667,0.52,1,FR,NA,NA,NA,10.34,164.8958333,136.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,0.453010531,0.374656593,8.908562271
1766,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2813.5,0.52,2,FR,2.487272327,130.5308169,0,10.34,164.8958333,136.375,12.95022267,NA,NA,NA,NA,NA,NA,NA,NA,137.2609273,45.75364244,46.68601249,50.02072766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,0.358601145,0.453010531,0.374656593,7.729395604
1767,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2897.733974,0.52,3,FR,0.867013319,0,134.5107845,10.34,164.8958333,136.375,3.0924876,NA,NA,NA,NA,NA,NA,NA,NA,145.2324252,48.41080839,0,NA,-97.75020603,-43.29420285,4.462035809,52.44894665,100.3622981,NA,NA,NA,NA,NA,hfren11,364,0.6,0,0.453010531,0.374656593,7.960807622
1768,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,1630.675,0.52,4,FR,4.047856488,128.9769283,134.5107845,10.34,164.8958333,136.375,NA,NA,NA,64.98531944,NA,27.06682239,NA,31.58589229,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,0.35433222,0.453010531,0.374656593,4.479876374
1769,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2629.438889,0.52,5,FR,1.605254841,139.4518108,131.8421461,10.34,164.8958333,136.375,3.358809432,84.16997686,NA,NA,NA,NA,NA,NA,87.52878629,141.271697,47.09056568,0,NA,-96.55324492,-43.85864096,-4.224732934,41.92680649,94.11446798,172.5807925,92.60148414,NA,-2.661332358,NA,hfren11,364,0.6,0.38310937,0.453010531,0.374656593,7.223733211
1770,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2582.595,0.52,6,FR,1.618272864,4.624363907,152.0079798,10.34,164.8958333,136.375,4.252280928,83.29923654,NA,70.97765991,NA,25.86881802,NA,20.87437799,87.55151747,54.29481437,54.29481437,78.6857374,45.39561773,-87.36864121,-43.48134223,-3.045265244,45.55574852,98.24323821,NA,NA,NA,NA,NA,hfren11,364,0.6,0.012704296,0.453010531,0.374656593,7.095041209
1771,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,1626.9625,0.52,7,FR,3.254018141,138.943847,152.0079798,10.34,164.8958333,136.375,NA,NA,NA,70.97765991,NA,25.86881802,NA,20.87437799,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,0.381713865,0.453010531,0.374656593,4.469677198
1772,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,2483.324479,0.52,8,FR,1.973379585,85.26575717,93.6036957,10.34,164.8958333,136.375,5.467682032,NA,NA,NA,NA,NA,NA,NA,NA,140.3892459,46.79641531,0,NA,-87.43503032,-38.5151579,4.986014918,53.3150467,102.9314713,NA,92.02275441,35.90826181,NA,NA,hfren11,364,0.6,0.234246586,0.453010531,0.374656593,6.822319998
1773,hfren17_up_05DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,5,hfren17_up_05,523.5735119,0.52,9,FR,1.993954276,85.26575717,NA,10.34,164.8958333,136.375,9.064303092,92.4103981,NA,NA,NA,NA,NA,NA,101.4747012,156.0646495,52.02154985,0,NA,-88.33010496,-44.17089614,2.707764388,64.15464633,111.6867277,-176.773985,103.494454,NA,NA,NA,hfren11,364,0.6,0.234246586,0.453010531,0.374656593,1.438388769
1774,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2129.383333,0.51,1,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,5.849954212
1775,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2241.496667,0.51,2,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,6.157957875
1776,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2346.930769,0.51,3,FL,NA,165.7795704,NA,12.88,NA,NA,51.73839495,NA,NA,NA,NA,NA,NA,NA,NA,42.32988873,45.85737945,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,0.45543838,NA,NA,6.447612003
1777,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2409.924074,0.51,4,FL,1.563970792,165.5617627,33.82636432,12.88,NA,NA,12.91344671,100.4849859,NA,58.95217465,NA,11.60048643,NA,31.09122287,113.3984326,40.0887279,48.10647348,0,NA,-71.72464724,-29.93238618,20.8262333,69.35661427,117.4761863,-170.3276209,157.1066337,NA,NA,NA,hfren11,364,0.6,0.454840007,NA,NA,6.620670533
1778,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2438.545588,0.51,5,FL,1.51924282,164.2389638,139.6411433,12.88,NA,NA,15.71814629,82.42281471,92.26671077,76.50203425,19.88462863,21.11092751,-20.39287022,22.35337941,98.140961,43.09496259,48.84095761,7.223087288,61.39624195,NA,-36.94058874,7.056919218,64.58605407,109.5201412,175.0068906,103.6312938,40.90658652,NA,NA,hfren11,364,0.6,0.451205944,NA,NA,6.699301067
1779,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2633.319608,0.51,6,FL,5.103271734,162.4233668,108.5167928,12.88,NA,NA,13.03235777,78.82658133,90.36836668,69.32374078,20.78076575,25.37994463,-21.66988741,23.80803374,91.8589391,32.6040924,46.18913091,10.21153924,57.86538901,NA,-38.2397869,10.74826059,68.94675834,108.281307,169.6761083,89.9146629,32.58041993,NA,NA,hfren11,364,0.6,0.446218041,NA,NA,7.234394527
1780,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2758.628788,0.51,7,FL,4.331263124,NA,NA,12.88,NA,NA,15.46589494,NA,NA,NA,19.08949662,NA,-19.633891,NA,NA,38.75282064,52.59311373,0,NA,NA,NA,5.910484336,61.18177712,106.6481076,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,7.578650516
1781,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,NA,8,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1782,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,NA,9,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1783,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,NA,10,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1784,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,11,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1785,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,12,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1786,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,13,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1787,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,14,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1788,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,15,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1789,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,16,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1790,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,17,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1791,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,18,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1792,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,19,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1793,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,20,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1794,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,21,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1795,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,22,FL,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1796,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2129.383333,0.51,1,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,5.849954212
1797,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2343.835294,0.51,2,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,6.439107951
1798,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,1872.383333,0.51,3,FR,NA,NA,134.7227924,12.88,NA,NA,NA,88.64182742,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,-177.8658951,110.9522544,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,5.143910256
1799,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2475.056667,0.51,4,FR,1.874442537,149.5917819,134.7227924,12.88,NA,NA,11.72097448,88.64182742,NA,NA,NA,NA,NA,NA,100.3628019,134.7236617,44.90788723,0,NA,-79.75566023,-31.49126792,9.252108567,54.72102334,102.6103318,-177.8658951,110.9522544,NA,NA,NA,hfren11,364,0.6,0.410966434,NA,NA,6.799606227
1800,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2425.734722,0.51,5,FR,0.792553961,142.169071,6.288511145,12.88,NA,NA,11.43940501,97.51754818,NA,NA,NA,NA,NA,NA,108.9569532,140.4650959,46.82169862,74.98192287,84.35466323,-80.12687797,-32.7858371,4.068385932,58.3136453,102.5100899,-157.0255474,121.4157028,44.13183964,NA,NA,hfren11,364,0.6,0.390574371,NA,NA,6.66410638
1801,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2737.483333,0.51,6,FR,4.900608312,152.8981965,43.11224345,12.88,NA,NA,5.846557433,96.99932027,NA,NA,NA,NA,NA,NA,102.8458777,143.3885255,47.79617517,39.34521719,53.65256889,-90.13490327,-41.82202355,8.24856263,59.18146206,99.78878462,177.1769539,105.2577945,51.68631745,NA,NA,hfren11,364,0.6,0.42004999,NA,NA,7.520558608
1802,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,2539.595556,0.51,7,FR,4.792280078,NA,0,12.88,NA,NA,2.689453304,103.4418343,NA,NA,NA,NA,NA,NA,106.1312876,146.8798006,48.95993353,74.12554732,44.01204372,-90.26880751,-40.9127818,4.656514231,67.33663525,108.1202523,179.1947913,117.4182456,65.39471852,31.2997963,NA,hfren11,364,0.6,NA,NA,NA,6.976910867
1803,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,8,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1804,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,9,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1805,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,10,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1806,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,11,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1807,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,12,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1808,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,13,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1809,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,14,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1810,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,15,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1811,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,16,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1812,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,17,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1813,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,18,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1814,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,19,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1815,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,20,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1816,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,21,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1817,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,22,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1818,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,23,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1819,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,24,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1820,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,25,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1821,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,26,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1822,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,27,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
1823,hfren17_up_07DLC_resnet50_lizardpaper21GJun15shuffle1_500000.csv,up,hfren,7,hfren17_up_07,NA,0.51,28,FR,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hfren11,364,0.6,NA,NA,NA,NA
